route_id,service_id,trip_id,trip_headsign,direction_id,shape_id,wheelchair_accessible,note_fr,note_en
103,20C-H50C000S-90-S,218298808,103-O,1,1030165,1,,
103,20C-H50C000S-90-S,218298809,103-E,0,1030163,1,,
103,20C-H50C000S-90-S,218298811,103-O,1,1030165,1,,
103,20C-H50C000S-90-S,218298812,103-E,0,1030163,1,,
103,20C-H50C000S-90-S,218298814,103-O,1,1030165,1,,
103,20C-H50C000S-90-S,218298815,103-E,0,1030163,1,,
103,20C-H50C000S-90-S,218298817,103-O,1,1030165,1,,
103,20C-H50C000S-90-S,218298820,103-E,0,1030163,2,,
105,20C-H50C000S-90-S,218298822,105-E,0,1050144,2,,
105,20C-H50C000S-90-S,218298824,105-E,0,1050145,2,,
105,20C-H50C000S-90-S,218298826,105-E,0,1050144,2,,
103,20C-H50C000S-90-S,218298828,103-E,0,1030163,2,,
103,20C-H50C000S-90-S,218298830,103-E,0,1030163,2,,
103,20C-H50C000S-90-S,218298832,103-O,1,1030165,2,,
103,20C-H50C000S-90-S,218298833,103-E,0,1030163,2,,
103,20C-H50C000S-90-S,218298835,103-O,1,1030165,2,,
103,20C-H50C000S-90-S,218298836,103-E,0,1030163,2,,
103,20C-H50C000S-90-S,218298838,103-O,1,1030165,2,,
103,20C-H50C000S-90-S,218298839,103-E,0,1030163,2,,
103,20C-H50C000S-90-S,218298841,103-O,1,1030165,2,,
103,20C-H50C000S-90-S,218298842,103-E,0,1030163,2,,
103,20C-H50C000S-90-S,218298844,103-O,1,1030165,2,,
103,20C-H50C000S-90-S,218298846,103-O,1,1030165,2,,
103,20C-H50C000S-90-S,218298848,103-O,1,1030165,2,,
103,20C-H50C000S-90-S,218298850,103-O,1,1030165,2,,
103,20C-H50C000S-90-S,218298853,103-E,0,1030163,2,,
103,20C-H50C000S-90-S,218298855,103-O,1,1030165,2,,
103,20C-H50C000S-90-S,218298856,103-E,0,1030163,2,,
103,20C-H50C000S-90-S,218298859,103-E,0,1030163,1,,
103,20C-H50C000S-90-S,218298861,103-O,1,1030165,1,,
103,20C-H50C000S-90-S,218298862,103-E,0,1030163,1,,
103,20C-H50C000S-90-S,218298865,103-E,0,1030163,2,,
105,20C-H50C000S-90-S,218298867,105-E,0,1050145,2,,
105,20C-H50C000S-90-S,218298869,105-O,1,1050147,2,,
103,20C-H50C000S-90-S,218298871,103-E,0,1030163,2,,
103,20C-H50C000S-90-S,218298874,103-E,0,1030163,2,,
103,20C-H50C000S-90-S,218298876,103-O,1,1030165,2,,
103,20C-H50C000S-90-S,218298877,103-E,0,1030163,2,,
103,20C-H50C000S-90-S,218298879,103-E,0,1030163,2,,
103,20C-H50C000S-90-S,218298881,103-O,1,1030165,2,,
103,20C-H50C000S-90-S,218298882,103-E,0,1030163,2,,
162,20C-H50C000S-90-S,218298884,162-O,1,1620097,2,,
162,20C-H50C000S-90-S,218298885,162-E,0,1620098,2,,
103,20C-H50C000S-90-S,218298887,103-O,1,1030165,2,,
103,20C-H50C000S-90-S,218298888,103-E,0,1030163,2,,
103,20C-H50C000S-90-S,218298890,103-O,1,1030165,2,,
103,20C-H50C000S-90-S,218298891,103-E,0,1030163,2,,
103,20C-H50C000S-90-S,218298893,103-O,1,1030165,2,,
103,20C-H50C000S-90-S,218298894,103-E,0,1030163,2,,
103,20C-H50C000S-90-S,218298896,103-O,1,1030165,2,,
103,20C-H50C000S-90-S,218298898,103-O,1,1030165,2,,
103,20C-H50C000S-90-S,218298900,103-O,1,1030165,2,,
103,20C-H50C000S-90-S,218298903,103-E,0,1030163,2,,
162,20C-H50C000S-90-S,218298905,162-O,1,1620097,2,,
162,20C-H50C000S-90-S,218298906,162-E,0,1620098,2,,
162,20C-H50C000S-90-S,218298908,162-O,1,1620097,2,,
162,20C-H50C000S-90-S,218298909,162-E,0,1620098,2,,
105,20C-H50C000S-90-S,218298911,105-E,0,1050144,2,,
105,20C-H50C000S-90-S,218298913,105-O,1,1050147,2,,
103,20C-H50C000S-90-S,218298915,103-E,0,1030163,2,,
103,20C-H50C000S-90-S,218298917,103-E,0,1030163,2,,
103,20C-H50C000S-90-S,218298919,103-O,1,1030165,2,,
103,20C-H50C000S-90-S,218298921,103-O,1,1030165,2,,
103,20C-H50C000S-90-S,218298923,103-O,1,1030165,2,,
103,20C-H50C000S-90-S,218298925,103-O,1,1030165,2,,
103,20C-H50C000S-90-S,218298927,103-O,1,1030165,2,,
103,20C-H50C000S-90-S,218298930,103-E,0,1030163,2,,
103,20C-H50C000S-90-S,218298933,103-E,0,1030163,2,,
103,20C-H50C000S-90-S,218298936,103-E,0,1030163,2,,
103,20C-H50C000S-90-S,218298939,103-E,0,1030163,2,,
160,20C-H50C000S-90-S,218298942,160-O,1,1600112,2,,
160,20C-H50C000S-90-S,218298943,160-E,0,1600110,2,,
160,20C-H50C000S-90-S,218298945,160-O,1,1600112,2,,
103,20C-H50C000S-90-S,218298947,103-E,0,1030163,2,,
103,20C-H50C000S-90-S,218298949,103-O,1,1030165,2,,
103,20C-H50C000S-90-S,218298950,103-E,0,1030163,2,,
103,20C-H50C000S-90-S,218298952,103-E,0,1030163,2,,
103,20C-H50C000S-90-S,218298954,103-E,0,1030163,2,,
103,20C-H50C000S-90-S,218298956,103-O,1,1030165,2,,
103,20C-H50C000S-90-S,218298957,103-E,0,1030163,2,,
103,20C-H50C000S-90-S,218298959,103-E,0,1030163,2,,
105,20C-H50C000S-90-S,218298961,105-E,0,1050144,2,,
105,20C-H50C000S-90-S,218298963,105-O,1,1050147,2,,
105,20C-H50C000S-90-S,218298964,105-E,0,1050144,2,,
105,20C-H50C000S-90-S,218298966,105-O,1,1050147,2,,
105,20C-H50C000S-90-S,218298967,105-E,0,1050144,2,,
105,20C-H50C000S-90-S,218298969,105-O,1,1050147,2,,
105,20C-H50C000S-90-S,218298970,105-E,0,1050144,2,,
105,20C-H50C000S-90-S,218298972,105-O,1,1050147,2,,
105,20C-H50C000S-90-S,218298974,105-O,1,1050147,2,,
105,20C-H50C000S-90-S,218298976,105-O,1,1050147,2,,
105,20C-H50C000S-90-S,218298977,105-E,0,1050144,2,,
105,20C-H50C000S-90-S,218298979,105-O,1,1050147,2,,
103,20C-H50C000S-90-S,218298981,103-O,1,1030165,2,,
103,20C-H50C000S-90-S,218298982,103-E,0,1030163,2,,
103,20C-H50C000S-90-S,218298984,103-O,1,1030165,2,,
103,20C-H50C000S-90-S,218298985,103-E,0,1030163,2,,
103,20C-H50C000S-90-S,218298987,103-O,1,1030165,2,,
100,20C-H50C000S-90-S,218298989,100-E,0,1000224,2,,
103,20C-H50C000S-90-S,218298992,103-E,0,1030163,2,,
103,20C-H50C000S-90-S,218298994,103-E,0,1030163,2,,
103,20C-H50C000S-90-S,218298997,103-E,0,1030163,2,,
103,20C-H50C000S-90-S,218298999,103-O,1,1030165,2,,
166,20C-H50C000S-90-S,218299001,166-N,0,1660162,2,,
166,20C-H50C000S-90-S,218299002,166-S,1,1660161,2,Ce bus termine son parcours à l’intersection de Saint-Mathieu et de René-Lévesque.,This bus ends its run at the corner of Saint-Mathieu and René-Lévesque.
103,20C-H50C000S-90-S,218299004,103-O,1,1030165,2,,
103,20C-H50C000S-90-S,218299005,103-E,0,1030163,2,,
103,20C-H50C000S-90-S,218299007,103-O,1,1030165,2,,
103,20C-H50C000S-90-S,218299010,103-O,1,1030165,2,,
103,20C-H50C000S-90-S,218299011,103-E,0,1030163,2,,
103,20C-H50C000S-90-S,218299013,103-O,1,1030165,2,,
103,20C-H50C000S-90-S,218299014,103-E,0,1030163,2,,
103,20C-H50C000S-90-S,218299016,103-O,1,1030165,2,,
105,20C-H50C000S-90-S,218299019,105-O,1,1050147,2,,
103,20C-H50C000S-90-S,218299021,103-O,1,1030165,2,,
103,20C-H50C000S-90-S,218299024,103-O,1,1030165,2,,
103,20C-H50C000S-90-S,218299026,103-O,1,1030165,2,,
103,20C-H50C000S-90-S,218299028,103-O,1,1030165,2,,
105,20C-H50C000S-90-S,218299031,105-O,1,1050147,2,,
105,20C-H50C000S-90-S,218299032,105-E,0,1050144,2,,
105,20C-H50C000S-90-S,218299034,105-O,1,1050147,2,,
105,20C-H50C000S-90-S,218299035,105-E,0,1050144,2,,
105,20C-H50C000S-90-S,218299037,105-O,1,1050147,2,,
105,20C-H50C000S-90-S,218299038,105-E,0,1050144,2,,
105,20C-H50C000S-90-S,218299040,105-E,0,1050144,2,,
105,20C-H50C000S-90-S,218299043,105-E,0,1050144,2,,
105,20C-H50C000S-90-S,218299045,105-E,0,1050144,2,,
105,20C-H50C000S-90-S,218299047,105-E,0,1050145,2,,
105,20C-H50C000S-90-S,218299049,105-E,0,1050144,2,,
105,20C-H50C000S-90-S,218299052,105-E,0,1050144,2,,
105,20C-H50C000S-90-S,218299054,105-E,0,1050145,2,,
105,20C-H50C000S-90-S,218299057,105-E,0,1050144,2,,
105,20C-H50C000S-90-S,218299060,105-O,1,1050147,2,,
105,20C-H50C000S-90-S,218299061,105-E,0,1050144,2,,
105,20C-H50C000S-90-S,218299063,105-O,1,1050147,2,,
105,20C-H50C000S-90-S,218299065,105-O,1,1050147,2,,
105,20C-H50C000S-90-S,218299067,105-O,1,1050147,2,,
105,20C-H50C000S-90-S,218299069,105-O,1,1050147,2,,
105,20C-H50C000S-90-S,218299070,105-E,0,1050144,2,,
105,20C-H50C000S-90-S,218299072,105-O,1,1050147,2,,
105,20C-H50C000S-90-S,218299074,105-O,1,1050147,2,,
105,20C-H50C000S-90-S,218299076,105-O,1,1050147,2,,
105,20C-H50C000S-90-S,218299077,105-E,0,1050144,2,,
105,20C-H50C000S-90-S,218299079,105-O,1,1050147,2,,
105,20C-H50C000S-90-S,218299081,105-O,1,1050147,2,,
162,20C-H50C000S-90-S,218299083,162-O,1,1620097,2,,
162,20C-H50C000S-90-S,218299084,162-E,0,1620098,2,,
162,20C-H50C000S-90-S,218299086,162-O,1,1620097,2,,
162,20C-H50C000S-90-S,218299087,162-E,0,1620098,2,,
162,20C-H50C000S-90-S,218299089,162-O,1,1620097,2,,
369,20C-H50C000S-90-S,218299091,369-N,0,3690055,2,,
369,20C-H50C000S-90-S,218299092,369-S,1,3690056,2,,
369,20C-H50C000S-90-S,218299093,369-N,0,3690055,2,,
369,20C-H50C000S-90-S,218299094,369-S,1,3690056,2,,
105,20C-H50C000S-90-S,218299097,105-O,1,1050147,2,,
105,20C-H50C000S-90-S,218299098,105-E,0,1050144,2,,
105,20C-H50C000S-90-S,218299100,105-O,1,1050147,2,,
105,20C-H50C000S-90-S,218299102,105-O,1,1050147,2,,
105,20C-H50C000S-90-S,218299105,105-O,1,1050147,2,,
105,20C-H50C000S-90-S,218299106,105-E,0,1050144,2,,
105,20C-H50C000S-90-S,218299108,105-O,1,1050147,2,,
105,20C-H50C000S-90-S,218299109,105-E,0,1050144,2,,
105,20C-H50C000S-90-S,218299111,105-O,1,1050147,2,,
105,20C-H50C000S-90-S,218299113,105-O,1,1050147,2,,
105,20C-H50C000S-90-S,218299115,105-O,1,1050147,2,,
105,20C-H50C000S-90-S,218299116,105-E,0,1050144,2,,
105,20C-H50C000S-90-S,218299118,105-O,1,1050147,2,,
105,20C-H50C000S-90-S,218299120,105-O,1,1050147,2,,
105,20C-H50C000S-90-S,218299122,105-O,1,1050147,2,,
105,20C-H50C000S-90-S,218299123,105-E,0,1050144,2,,
105,20C-H50C000S-90-S,218299125,105-O,1,1050147,2,,
105,20C-H50C000S-90-S,218299127,105-O,1,1050147,2,,
105,20C-H50C000S-90-S,218299128,105-E,0,1050144,2,,
105,20C-H50C000S-90-S,218299130,105-O,1,1050147,2,,
105,20C-H50C000S-90-S,218299131,105-E,0,1050144,2,,
105,20C-H50C000S-90-S,218299133,105-O,1,1050147,2,,
371,20C-H50C000S-90-S,218299135,371-N,0,3710193,2,,
371,20C-H50C000S-90-S,218299136,371-S,1,3710192,2,,
371,20C-H50C000S-90-S,218299137,371-N,0,3710193,2,,
162,20C-H50C000S-90-S,218299140,162-E,0,1620098,1,,
105,20C-H50C000S-90-S,218299142,105-E,0,1050145,1,,
105,20C-H50C000S-90-S,218299144,105-E,0,1050145,1,,
105,20C-H50C000S-90-S,218299146,105-E,0,1050144,1,,
105,20C-H50C000S-90-S,218299148,105-E,0,1050144,1,,
105,20C-H50C000S-90-S,218299150,105-O,1,1050147,1,,
105,20C-H50C000S-90-S,218299151,105-E,0,1050144,1,,
105,20C-H50C000S-90-S,218299153,105-O,1,1050147,1,,
105,20C-H50C000S-90-S,218299154,105-E,0,1050144,1,,
105,20C-H50C000S-90-S,218299156,105-O,1,1050147,1,,
105,20C-H50C000S-90-S,218299157,105-E,0,1050144,1,,
105,20C-H50C000S-90-S,218299159,105-E,0,1050144,1,,
105,20C-H50C000S-90-S,218299161,105-O,1,1050147,1,,
105,20C-H50C000S-90-S,218299162,105-E,0,1050144,1,,
105,20C-H50C000S-90-S,218299164,105-O,1,1050147,1,,
105,20C-H50C000S-90-S,218299165,105-E,0,1050144,1,,
105,20C-H50C000S-90-S,218299167,105-O,1,1050147,1,,
105,20C-H50C000S-90-S,218299168,105-E,0,1050144,1,,
105,20C-H50C000S-90-S,218299170,105-O,1,1050147,1,,
105,20C-H50C000S-90-S,218299171,105-E,0,1050144,1,,
105,20C-H50C000S-90-S,218299173,105-O,1,1050147,1,,
105,20C-H50C000S-90-S,218299175,105-O,1,1050147,1,,
105,20C-H50C000S-90-S,218299177,105-O,1,1050147,1,,
105,20C-H50C000S-90-S,218299179,105-O,1,1050147,1,,
105,20C-H50C000S-90-S,218299180,105-E,0,1050144,1,,
105,20C-H50C000S-90-S,218299182,105-O,1,1050147,1,,
105,20C-H50C000S-90-S,218299184,105-O,1,1050147,1,,
105,20C-H50C000S-90-S,218299185,105-E,0,1050144,1,,
105,20C-H50C000S-90-S,218299187,105-O,1,1050147,1,,
105,20C-H50C000S-90-S,218299189,105-O,1,1050147,1,,
100,20C-H50C000S-90-S,218299191,100-E,0,1000224,1,,
100,20C-H50C000S-90-S,218299193,100-O,1,1000223,1,,
100,20C-H50C000S-90-S,218299194,100-E,0,1000222,1,,
100,20C-H50C000S-90-S,218299196,100-O,1,1000223,1,,
100,20C-H50C000S-90-S,218299197,100-E,0,1000222,1,,
100,20C-H50C000S-90-S,218299200,100-O,1,1000223,1,,
115,20C-H50C000S-90-S,218299202,115-O,1,1150057,1,,
115,20C-H50C000S-90-S,218299203,115-E,0,1150054,1,,
115,20C-H50C000S-90-S,218299204,115-O,1,1150057,1,,
115,20C-H50C000S-90-S,218299205,115-E,0,1150054,1,,
115,20C-H50C000S-90-S,218299206,115-O,1,1150057,1,,
115,20C-H50C000S-90-S,218299207,115-E,0,1150054,1,,
115,20C-H50C000S-90-S,218299208,115-O,1,1150057,1,,
115,20C-H50C000S-90-S,218299209,115-E,0,1150054,1,,
105,20C-H50C000S-90-S,218299211,105-O,1,1050147,1,,
105,20C-H50C000S-90-S,218299212,105-E,0,1050144,1,,
105,20C-H50C000S-90-S,218299214,105-O,1,1050147,1,,
105,20C-H50C000S-90-S,218299216,105-O,1,1050147,1,,
105,20C-H50C000S-90-S,218299217,105-E,0,1050144,1,,
105,20C-H50C000S-90-S,218299219,105-O,1,1050147,1,,
105,20C-H50C000S-90-S,218299221,105-O,1,1050147,1,,
105,20C-H50C000S-90-S,218299222,105-E,0,1050144,1,,
105,20C-H50C000S-90-S,218299224,105-O,1,1050147,1,,
105,20C-H50C000S-90-S,218299226,105-O,1,1050147,1,,
105,20C-H50C000S-90-S,218299229,105-E,0,1050144,1,,
105,20C-H50C000S-90-S,218299231,105-O,1,1050147,1,,
105,20C-H50C000S-90-S,218299232,105-E,0,1050144,1,,
105,20C-H50C000S-90-S,218299234,105-O,1,1050147,1,,
105,20C-H50C000S-90-S,218299235,105-E,0,1050144,1,,
105,20C-H50C000S-90-S,218299237,105-E,0,1050144,1,,
105,20C-H50C000S-90-S,218299239,105-O,1,1050147,1,,
105,20C-H50C000S-90-S,218299240,105-E,0,1050144,1,,
105,20C-H50C000S-90-S,218299242,105-E,0,1050144,1,,
105,20C-H50C000S-90-S,218299244,105-O,1,1050147,1,,
105,20C-H50C000S-90-S,218299245,105-E,0,1050144,1,,
105,20C-H50C000S-90-S,218299247,105-E,0,1050144,1,,
105,20C-H50C000S-90-S,218299249,105-O,1,1050147,1,,
105,20C-H50C000S-90-S,218299250,105-E,0,1050144,1,,
105,20C-H50C000S-90-S,218299252,105-E,0,1050144,1,,
105,20C-H50C000S-90-S,218299254,105-E,0,1050144,1,,
105,20C-H50C000S-90-S,218299256,105-O,1,1050147,1,,
105,20C-H50C000S-90-S,218299257,105-E,0,1050144,1,,
105,20C-H50C000S-90-S,218299259,105-O,1,1050147,1,,
105,20C-H50C000S-90-S,218299260,105-E,0,1050144,1,,
105,20C-H50C000S-90-S,218299262,105-O,1,1050147,1,,
105,20C-H50C000S-90-S,218299263,105-E,0,1050144,1,,
105,20C-H50C000S-90-S,218299265,105-O,1,1050147,1,,
105,20C-H50C000S-90-S,218299267,105-O,1,1050147,1,,
105,20C-H50C000S-90-S,218299269,105-O,1,1050147,1,,
105,20C-H50C000S-90-S,218299270,105-E,0,1050144,1,,
105,20C-H50C000S-90-S,218299272,105-O,1,1050147,1,,
105,20C-H50C000S-90-S,218299273,105-E,0,1050144,1,,
105,20C-H50C000S-90-S,218299275,105-O,1,1050147,1,,
103,20C-H50C000S-90-S,218299277,103-O,1,1030165,1,,
103,20C-H50C000S-90-S,218299278,103-E,0,1030163,1,,
103,20C-H50C000S-90-S,218299280,103-O,1,1030165,1,,
100,20C-H50C000S-90-S,218299283,100-O,1,1000223,1,,
105,20C-H50C000S-90-S,218299285,105-E,0,1050144,1,,
105,20C-H50C000S-90-S,218299287,105-E,0,1050144,1,,
105,20C-H50C000S-90-S,218299289,105-E,0,1050144,1,,
105,20C-H50C000S-90-S,218299291,105-E,0,1050144,1,,
105,20C-H50C000S-90-S,218299293,105-E,0,1050144,1,,
105,20C-H50C000S-90-S,218299295,105-O,1,1050147,1,,
105,20C-H50C000S-90-S,218299296,105-E,0,1050144,1,,
105,20C-H50C000S-90-S,218299298,105-E,0,1050144,1,,
105,20C-H50C000S-90-S,218299300,105-O,1,1050147,1,,
105,20C-H50C000S-90-S,218299301,105-E,0,1050144,1,,
105,20C-H50C000S-90-S,218299303,105-O,1,1050147,1,,
105,20C-H50C000S-90-S,218299304,105-E,0,1050144,1,,
105,20C-H50C000S-90-S,218299306,105-O,1,1050147,1,,
105,20C-H50C000S-90-S,218299307,105-E,0,1050144,1,,
105,20C-H50C000S-90-S,218299309,105-O,1,1050147,1,,
105,20C-H50C000S-90-S,218299310,105-E,0,1050144,1,,
105,20C-H50C000S-90-S,218299312,105-O,1,1050147,1,,
105,20C-H50C000S-90-S,218299313,105-E,0,1050144,1,,
105,20C-H50C000S-90-S,218299315,105-O,1,1050147,1,,
105,20C-H50C000S-90-S,218299316,105-E,0,1050144,1,,
105,20C-H50C000S-90-S,218299318,105-O,1,1050147,1,,
105,20C-H50C000S-90-S,218299320,105-O,1,1050147,1,,
105,20C-H50C000S-90-S,218299321,105-E,0,1050144,1,,
105,20C-H50C000S-90-S,218299323,105-O,1,1050147,1,,
103,20C-H50C000S-90-S,218299325,103-O,1,1030165,1,,
103,20C-H50C000S-90-S,218299326,103-E,0,1030163,1,,
103,20C-H50C000S-90-S,218299328,103-O,1,1030165,1,,
103,20C-H50C000S-90-S,218299330,103-O,1,1030165,1,,
103,20C-H50C000S-90-S,218299332,103-O,1,1030165,1,,
103,20C-H50C000S-90-S,218299335,103-E,0,1030163,1,,
103,20C-H50C000S-90-S,218299337,103-O,1,1030165,1,,
103,20C-H50C000S-90-S,218299338,103-E,0,1030163,1,,
105,20C-H50C000S-90-S,218299340,105-E,0,1050144,1,,
105,20C-H50C000S-90-S,218299342,105-O,1,1050147,1,,
105,20C-H50C000S-90-S,218299343,105-E,0,1050144,1,,
105,20C-H50C000S-90-S,218299345,105-E,0,1050144,1,,
105,20C-H50C000S-90-S,218299347,105-E,0,1050144,1,,
105,20C-H50C000S-90-S,218299349,105-O,1,1050147,1,,
105,20C-H50C000S-90-S,218299350,105-E,0,1050144,1,,
105,20C-H50C000S-90-S,218299352,105-E,0,1050144,1,,
105,20C-H50C000S-90-S,218299354,105-O,1,1050147,1,,
105,20C-H50C000S-90-S,218299355,105-E,0,1050144,1,,
105,20C-H50C000S-90-S,218299357,105-O,1,1050147,1,,
105,20C-H50C000S-90-S,218299358,105-E,0,1050144,1,,
105,20C-H50C000S-90-S,218299360,105-O,1,1050147,1,,
105,20C-H50C000S-90-S,218299361,105-E,0,1050144,1,,
105,20C-H50C000S-90-S,218299363,105-O,1,1050147,1,,
105,20C-H50C000S-90-S,218299364,105-E,0,1050144,1,,
105,20C-H50C000S-90-S,218299366,105-O,1,1050147,1,,
105,20C-H50C000S-90-S,218299367,105-E,0,1050144,1,,
105,20C-H50C000S-90-S,218299369,105-O,1,1050147,1,,
105,20C-H50C000S-90-S,218299370,105-E,0,1050144,1,,
105,20C-H50C000S-90-S,218299372,105-O,1,1050147,1,,
105,20C-H50C000S-90-S,218299374,105-O,1,1050147,1,,
105,20C-H50C000S-90-S,218299375,105-E,0,1050144,1,,
105,20C-H50C000S-90-S,218299377,105-O,1,1050147,1,,
103,20C-H50C000S-90-S,218299379,103-O,1,1030165,1,,
103,20C-H50C000S-90-S,218299381,103-O,1,1030165,1,,
103,20C-H50C000S-90-S,218299383,103-O,1,1030165,1,,
103,20C-H50C000S-90-S,218299385,103-O,1,1030165,1,,
103,20C-H50C000S-90-S,218299386,103-E,0,1030163,1,,
103,20C-H50C000S-90-S,218299388,103-O,1,1030165,1,,
103,20C-H50C000S-90-S,218299391,103-E,0,1030163,2,,
103,20C-H50C000S-90-S,218299393,103-E,0,1030163,2,,
105,20C-H50C000S-90-S,218299395,105-E,0,1050144,2,,
105,20C-H50C000S-90-S,218299397,105-E,0,1050144,2,,
105,20C-H50C000S-90-S,218299399,105-E,0,1050145,2,,
105,20C-H50C000S-90-S,218299401,105-E,0,1050144,2,,
105,20C-H50C000S-90-S,218299403,105-O,1,1050147,2,,
105,20C-H50C000S-90-S,218299404,105-E,0,1050144,2,,
105,20C-H50C000S-90-S,218299406,105-E,0,1050144,2,,
105,20C-H50C000S-90-S,218299408,105-O,1,1050147,2,,
105,20C-H50C000S-90-S,218299409,105-E,0,1050144,2,,
105,20C-H50C000S-90-S,218299411,105-E,0,1050144,2,,
105,20C-H50C000S-90-S,218299413,105-O,1,1050147,2,,
105,20C-H50C000S-90-S,218299414,105-E,0,1050144,2,,
105,20C-H50C000S-90-S,218299416,105-O,1,1050147,2,,
105,20C-H50C000S-90-S,218299417,105-E,0,1050144,2,,
105,20C-H50C000S-90-S,218299419,105-O,1,1050147,2,,
105,20C-H50C000S-90-S,218299420,105-E,0,1050144,2,,
105,20C-H50C000S-90-S,218299422,105-O,1,1050147,2,,
103,20C-H50C000S-90-S,218299424,103-O,1,1030165,2,,
103,20C-H50C000S-90-S,218299426,103-O,1,1030165,2,,
103,20C-H50C000S-90-S,218299429,103-E,0,1030163,2,,
105,20C-H50C000S-90-S,218299431,105-E,0,1050144,2,,
105,20C-H50C000S-90-S,218299433,105-O,1,1050147,2,,
105,20C-H50C000S-90-S,218299434,105-E,0,1050144,2,,
105,20C-H50C000S-90-S,218299436,105-O,1,1050147,2,,
105,20C-H50C000S-90-S,218299437,105-E,0,1050144,2,,
105,20C-H50C000S-90-S,218299439,105-O,1,1050147,2,,
105,20C-H50C000S-90-S,218299440,105-E,0,1050144,2,,
103,20C-H50C000S-90-S,218299443,103-E,0,1030163,2,,
105,20C-H50C000S-90-S,218299445,105-E,0,1050144,2,,
105,20C-H50C000S-90-S,218299447,105-O,1,1050147,2,,
105,20C-H50C000S-90-S,218299448,105-E,0,1050144,2,,
105,20C-H50C000S-90-S,218299450,105-E,0,1050144,2,,
105,20C-H50C000S-90-S,218299453,105-E,0,1050144,2,,
105,20C-H50C000S-90-S,218299455,105-O,1,1050147,2,,
105,20C-H50C000S-90-S,218299456,105-E,0,1050144,2,,
105,20C-H50C000S-90-S,218299458,105-E,0,1050144,2,,
105,20C-H50C000S-90-S,218299460,105-O,1,1050147,2,,
103,20C-H50C000S-90-S,218299462,103-E,0,1030163,2,,
103,20C-H50C000S-90-S,218299465,103-E,0,1030163,2,,
105,20C-H50C000S-90-S,218299467,105-E,0,1050145,2,,
105,20C-H50C000S-90-S,218299469,105-E,0,1050144,2,,
105,20C-H50C000S-90-S,218299471,105-O,1,1050147,2,,
105,20C-H50C000S-90-S,218299472,105-E,0,1050144,2,,
105,20C-H50C000S-90-S,218299474,105-O,1,1050147,2,,
105,20C-H50C000S-90-S,218299475,105-E,0,1050144,2,,
105,20C-H50C000S-90-S,218299477,105-E,0,1050144,2,,
105,20C-H50C000S-90-S,218299479,105-O,1,1050147,2,,
105,20C-H50C000S-90-S,218299480,105-E,0,1050144,2,,
105,20C-H50C000S-90-S,218299482,105-E,0,1050144,2,,
105,20C-H50C000S-90-S,218299484,105-E,0,1050144,2,,
105,20C-H50C000S-90-S,218299486,105-O,1,1050147,2,,
105,20C-H50C000S-90-S,218299487,105-E,0,1050144,2,,
105,20C-H50C000S-90-S,218299489,105-O,1,1050147,2,,
105,20C-H50C000S-90-S,218299490,105-E,0,1050144,2,,
105,20C-H50C000S-90-S,218299492,105-O,1,1050147,2,,
105,20C-H50C000S-90-S,218299493,105-E,0,1050144,2,,
105,20C-H50C000S-90-S,218299495,105-O,1,1050147,2,,
105,20C-H50C000S-90-S,218299496,105-E,0,1050144,2,,
105,20C-H50C000S-90-S,218299498,105-O,1,1050147,2,,
105,20C-H50C000S-90-S,218299500,105-O,1,1050147,2,,
105,20C-H50C000S-90-S,218299502,105-O,1,1050147,2,,
105,20C-H50C000S-90-S,218299503,105-E,0,1050144,2,,
105,20C-H50C000S-90-S,218299505,105-O,1,1050147,2,,
105,20C-H50C000S-90-S,218299507,105-O,1,1050147,2,,
105,20C-H50C000S-90-S,218299508,105-E,0,1050144,2,,
105,20C-H50C000S-90-S,218299510,105-O,1,1050147,2,,
105,20C-H50C000S-90-S,218299511,105-E,0,1050144,2,,
105,20C-H50C000S-90-S,218299513,105-O,1,1050147,2,,
105,20C-H50C000S-90-S,218299514,105-E,0,1050144,2,,
105,20C-H50C000S-90-S,218299516,105-O,1,1050147,2,,
105,20C-H50C000S-90-S,218299518,105-O,1,1050147,2,,
105,20C-H50C000S-90-S,218299519,105-E,0,1050144,2,,
105,20C-H50C000S-90-S,218299521,105-O,1,1050147,2,,
105,20C-H50C000S-90-S,218299522,105-E,0,1050144,2,,
105,20C-H50C000S-90-S,218299524,105-O,1,1050147,2,,
371,20C-H50C000S-90-S,218299526,371-N,0,3710193,2,,
371,20C-H50C000S-90-S,218299527,371-S,1,3710192,2,,
380,20C-H50C000S-90-S,218299529,380-O,1,3800097,2,,
105,20C-H50C000S-90-S,218299532,105-E,0,1050144,2,,
105,20C-H50C000S-90-S,218299534,105-O,1,1050147,2,,
103,20C-H50C000S-90-S,218299536,103-E,0,1030163,2,,
115,20C-H50C000S-90-S,218299539,115-E,0,1150054,2,,
105,20C-H50C000S-90-S,218299541,105-O,1,1050147,2,,
105,20C-H50C000S-90-S,218299543,105-O,1,1050147,2,,
105,20C-H50C000S-90-S,218299544,105-E,0,1050144,2,,
105,20C-H50C000S-90-S,218299546,105-O,1,1050147,2,,
103,20C-H50C000S-90-S,218299548,103-O,1,1030165,2,,
105,20C-H50C000S-90-S,218299551,105-O,1,1050147,2,,
105,20C-H50C000S-90-S,218299553,105-O,1,1050147,2,,
103,20C-H50C000S-90-S,218299555,103-O,1,1030165,2,,
